id,latitude,longitude,alcance_m
1225,-4.062010502207031,-42.31217947550967,812
1226,-10.36394187263937,-40.476936715938784,1740
1227,-8.569799853253347,-41.80231910680629,1724
1228,5.315657231022129,-45.56156660874666,654
1229,-17.68236577749191,-43.07885322522495,1351
1230,-13.720678030397057,-65.69289603103358,1293
1231,-5.788613726498335,-45.98346672784346,1581
1232,3.2338281713808463,-56.12357822996928,947
1233,-19.39397186651569,-44.86494135548341,1775
1234,-17.65029501142537,-36.67010337534573,1411
1235,-11.73931583549659,-47.5761898145453,915
1236,-20.035945804153,-40.55888893976871,805
1237,-22.84319837071926,-67.32575398645008,747
1238,2.6652873004550086,-45.34290371248122,1556
1239,-17.591392227649887,-45.31200543167694,1069
1240,-5.598269938320927,-54.34051856926422,1086
1241,4.587161584301533,-54.130293819073145,1728
1242,-25.10736898977736,-42.66800386626591,1694
1243,4.478776622425405,-50.96539145828488,1383
1244,-7.526313636302282,-50.02944820399253,1618
1245,-10.155919456741366,-50.21806147042604,1091
1246,-21.75344919553632,-45.56490053878431,964
1247,-23.476220599687814,-53.15901790397741,1422
1248,-8.265856844894369,-40.1061946159317,1133
1249,4.84023518481977,-51.06992094090002,1391
1250,-13.226219747004652,-73.11478993545718,1129
1251,-32.00547663657324,-38.73211944557062,864
1252,-18.057009634134765,-51.82221521148804,1268
1253,-4.525667757764399,-52.43905611535297,1009
1254,-5.06394678918919,-55.214359898606894,1638
1255,-12.39967935405707,-44.68944086398264,937
1256,-28.61192977797716,-44.52419496647438,1778
1257,-26.91619246772908,-34.47842015449904,1740
1258,-10.738838877749892,-60.31487566102909,1516
1259,-33.69753756425193,-42.423528489792346,769
1260,-21.89233857141504,-46.16355910707896,1281
1261,-4.757871112585288,-39.63151655446997,1670
1262,3.850635378507668,-59.02085641977234,1384
1263,-10.540865696002442,-36.33820602374188,702
1264,-20.314928223998137,-40.435596677440685,1678
1265,-28.580274657723407,-50.35588322361327,1417
1266,-22.28915659261561,-42.29250941718723,446
1267,-28.639127825241616,-45.65281709029827,528
1268,-13.35092003903474,-40.88493084887078,661
1269,2.5817904423834985,-47.21284446944477,1633
1270,-21.46755142096126,-47.404150499352994,450
1271,-32.25482376334369,-69.27457792597984,1039
1272,0.7576289396277751,-49.98816330379316,1506
1273,-8.62341158908291,-40.9915125879512,1187
1274,-25.85032513065664,-37.19937804298251,1190
1275,-24.62076472374782,-48.83027215939343,1531
1276,-20.072932535153463,-68.57767070973304,1551
1277,-24.6579481446171,-34.09189721582253,1462
1278,-30.326669359608875,-36.0951238059043,1352
1279,-24.980229458298805,-71.85161657881876,1135
1280,-5.021332635217114,-71.15200522355312,1249
1281,-9.176324495169798,-44.67294173411968,752
1282,-7.303474018428698,-69.88678959405308,900
1283,-12.839766236283255,-41.028888002949294,1092
1284,-18.196689751390924,-49.79818100836598,402
1285,-3.255127946412154,-44.20167365502264,1744
1286,-28.36656582315561,-35.069794498628134,1510
1287,-30.90708000567785,-62.67037393488963,1064
1288,-15.9117825242733,-49.99399488445594,882
1289,-13.92665739135919,-52.45443398244491,1285
1290,-4.105256281871463,-52.797515953558445,733
1291,-18.301053106123405,-45.47763528805671,873
1292,-18.56753529365391,-40.30640034616776,828
1293,-31.262574694839756,-47.79970832558756,1175
1294,-26.062306451171786,-53.481479865990686,1606
1295,-14.959246754025616,-42.68098621463756,908
1296,-4.454649065670735,-44.80461458110271,1795
1297,-17.904133989733104,-43.64720989955048,1341
1298,5.256235495455528,-55.1233073310988,684
1299,-1.177179602849638,-50.33090689132787,418
1300,-33.02499963427954,-46.44720281734143,1756
1301,-33.89760044334818,-50.40803506720688,1372
1302,-14.310739259489957,-62.618385838846855,1564
1303,-11.354758764827908,-44.114556678350816,1110
1304,-3.762718262977732,-54.476190802409945,569
1305,-32.50852348345816,-39.45133371019283,1730
1306,-17.025109052585137,-41.60811343783267,337
1307,-16.902157784501203,-41.45169808131451,1764
1308,-1.0864890552073838,-51.68176436272091,496
1309,-16.32839827690411,-37.608611754273085,1366
1310,-7.8719441933348575,-38.67518566348944,1194
1311,-33.6598235315544,-37.227133261144544,1515
1312,-3.349709132096692,-47.6394872649852,1364
1313,-20.838688445783127,-50.36139878788914,1776
1314,-32.111048299227235,-41.864015050727886,1454
1315,-32.53987991225552,-53.40297222741341,920
1316,-20.24194982868624,-42.05786403078126,1738
1317,-10.731229751012576,-41.602456134978034,1117
1318,-8.296463384830584,-54.272447689323535,1635
1319,-16.057521243332033,-36.417653227870886,1324
1320,-14.189239580483068,-53.26998899411024,1794
1321,3.3590964880049388,-46.91181603325889,1522
1322,3.43377706163497,-58.85987957801986,1214
1323,-4.312896379357909,-54.340261923371706,1138
1324,1.5919707122796742,-49.34337703046936,620
1325,1.6957831932601897,-48.16470542143266,1663
1326,-28.741721294883,-72.48828252143787,1498
1327,-28.636677889101243,-49.14155045271634,879
1328,-25.856068190151248,-50.28290901257591,1491
1329,-5.958357196351724,-44.12372181711332,1727
1330,-22.0884353232073,-47.501631114551046,553
1331,-17.35776527258309,-65.8454639600104,703
1332,-4.157315840989346,-49.52310962009105,1532
1333,-26.483969618747103,-40.35046858260076,973
1334,-0.9193859030965088,-60.31942902293442,929
1335,-26.31251963530137,-46.31158504443045,1404
1336,-13.57400098274125,-42.048762669105805,460
1337,-30.120237947849866,-42.474929920654645,1073
1338,-8.518411882815014,-44.53197756012713,885
1339,-19.437422439624584,-45.04897345569082,419
1340,-4.841416804624762,-39.84280089915893,1033
1341,-22.867856644386755,-36.07623708189041,773
1342,-26.007325816211548,-45.0755246451433,1492
1343,-27.622693894985783,-62.16943543255814,1188
1344,-33.079174537811824,-71.1347583858715,804
1345,-7.161665414686638,-57.87374523729482,1249
1346,-17.63842724075599,-37.47502385296312,826
1347,-29.50441523983797,-43.73322627688572,916
1348,-32.53383916399265,-40.01521631469802,307
1349,-9.474644809741132,-40.39576089319692,1577
1350,-9.595524882031212,-42.91608672546718,1493
1351,-30.76673407851541,-38.74008643576889,1679
1352,-7.411619766514421,-53.33388167837271,1340
1353,4.911269990272761,-60.61718295848673,1074
1354,-21.579309927245085,-73.16356182888063,501
1355,-16.839997717447982,-39.40679451766973,1595
1356,-16.770625728715686,-41.0623699187569,555
1357,-17.111832412184672,-36.983638964280246,1755
1358,-12.784584990027213,-37.55152506879034,476
1359,0.2483092354906571,-56.465733363605096,1282
1360,-4.055832476916924,-47.1790113902822,1325
1361,-17.215564513841812,-37.90565792668588,759
1362,-24.148476908562746,-65.59477816017846,835
1363,-4.621100430160341,-58.681331429040114,1677
1364,-29.394744306466784,-38.75566074811018,1448
1365,-17.72201551302762,-69.16165764267363,1323
1366,-11.885388650444298,-41.84506722218836,1452
1367,-23.96685794805419,-50.64105818684069,1793
1368,-15.635288320022632,-49.80171166236672,1021
1369,-31.88823852902421,-42.62384420237322,1555
1370,-3.6621966800827783,-58.95930756737911,1388
1371,-20.57264259090893,-39.96416848249977,1449
1372,-24.39324569339973,-53.18228185474617,917
1373,-25.47837855252566,-48.17383175316648,1391
1374,-3.902980192424849,-38.05446992499494,1564
1375,-2.769915955273905,-52.59994698496354,1617
1376,-14.402063336631018,-53.94773196579227,821
1377,-17.011441206685507,-71.8676489868705,1586
1378,-16.028592548299457,-49.99530194375868,1429
1379,-7.821257168344571,-45.26651868322975,1344
1380,-19.52709818792294,-68.09015041256109,1707
1381,-13.87731329705319,-46.94842984834048,691
1382,-2.079877612505131,-38.321195694351296,1056
1383,-14.860796027645172,-47.61397955459763,1116
1384,0.4809109747059601,-45.72713092520422,763
1385,0.2626757105350075,-54.40642043043922,1221
1386,-28.406154644952316,-66.90526003737763,1010
1387,-24.125471791976764,-41.89062855183979,1757
1388,-2.4776075983183894,-43.77408737059915,943
1389,4.290882994997386,-57.05378392345939,1321
1390,-9.199737465913003,-54.45928987896691,1400
1391,-1.496187545085646,-60.66774139558079,1018
1392,5.114235316902155,-57.51381893348249,1800
1393,-2.4090443152100827,-50.16045852287528,674
1394,-25.169067185725883,-68.24959484311832,1586
1395,-17.359929231542477,-48.39556444988101,1755
1396,-5.2169544546555695,-39.444470227388166,1270
1397,-2.843227820044804,-43.28876142943567,1329
1398,-18.10931889782404,-47.49971807708592,903
1399,-19.53886004887357,-40.54579501357773,788
1400,-19.539118970774084,-69.96834352598981,611
1401,-20.95530723319183,-41.19682228981485,1591
1402,-18.184077031388615,-52.87885415939075,1253
1403,-8.809199064031748,-51.32478874460927,1744
1404,0.6649149779797332,-48.10665385416734,855
1405,-33.218366760534614,-73.7265443631207,1652
1406,-30.4417567016456,-69.1216588082636,770
1407,-9.156910818495412,-48.776469550758165,400
1408,0.3642167532886295,-48.58995158963469,1747
1409,-5.055848762227896,-72.28960522994556,713
1410,-4.26306784731138,-39.48863630646354,1507
1411,-19.439239363063518,-40.86214750955477,764
1412,-7.172036538897672,-51.993504862884734,928
1413,-7.423526776862042,-44.86099340825346,1793
1414,1.7699480066058442,-55.68517728357624,1703
1415,-29.98042264747747,-51.53014857088782,1614
1416,-21.10766211368492,-34.807897139273024,716
1417,-9.78059858723682,-51.91785825528655,1433
1418,-9.55422072563967,-38.953962461106286,1531
1419,-17.711496656930418,-42.752712220426574,917
1420,-4.737860554031052,-56.10344030079505,1487
1421,-26.98453437251852,-51.11720454529759,1765
1422,-20.444166989148577,-62.57834925484854,1225
1423,-26.660474249290825,-41.84205123705668,1649
1424,-18.567520147216143,-45.8387901344148,1644
1425,-4.644968679566646,-46.45365712118438,1490
1426,-10.08733070157739,-52.63829628103041,1691
1427,-15.007225486500293,-65.91997860394282,1672
1428,-13.465676213467264,-56.07615789383826,1619
1429,-27.620230269392717,-38.05475260201591,971
1430,1.5212716144706206,-58.53832943528285,1511
1431,-13.20503114566466,-44.14941199812637,1528
1432,-1.649981537965333,-44.68328695582358,1062
1433,-4.425452615467303,-52.47986624559276,1630
1434,-4.8890567970306495,-54.64478868495422,1082
1435,-31.19997662106893,-49.8869884240827,1314
1436,-2.207803143417624,-52.343789771422806,392
1437,-14.791279779649772,-36.06481575659832,1304
1438,2.728812918771876,-54.0768668710432,1316
1439,-10.49316543299357,-58.91502916249395,1655
1440,-33.977121860973035,-51.81115667312271,1064
1441,1.6881492234893851,-59.78586057140162,1181
1442,-5.865271281897339,-39.61763316285611,577
1443,-32.02542259915611,-63.29947870623243,836
1444,-5.705620356563845,-49.285662901116126,1795
1445,1.154134086411971,-54.80897540007224,370
1446,4.678488763101299,-51.75916678594668,1521
1447,-33.73918847894766,-64.14540287487489,1747
1448,-0.2419331935153081,-60.20917739133951,673
1449,4.731002666798132,-54.439623575308026,935
1450,-2.382901513018158,-43.66004246370869,908
1451,-11.808054010911718,-41.86097790230301,573
1452,-33.91232508425275,-36.3811706088885,1767
1453,-11.11611167255816,-40.51460293431557,1655
1454,-13.816665673613944,-39.97502983164261,1326
1455,-28.842098691840373,-37.20806003634749,1587
1456,-13.242693753986352,-73.42270604937968,1179
1457,-33.22280172467301,-48.201188409119226,1764
1458,-21.182938957307652,-65.72301168062565,1234
1459,-12.17229963237427,-47.89336486568102,734
1460,-23.084365054460232,-42.9622505787063,1455
1461,-8.289063026232384,-40.15991361257038,1282
1462,-6.583718335276883,-48.69858463307959,715
1463,-0.4936758360368518,-55.27452869262663,800
1464,-33.20461753777183,-42.39270106506663,838
1465,-9.030632738683202,-52.174166231942806,1466
1466,-20.17249540296988,-51.42639476896868,1337
1467,-13.94352773221177,-52.45951189454782,912
1468,-3.798941804841791,-59.46942500830654,1444
1469,-8.630187059080981,-40.060659648702206,923
1470,-23.42320170160129,-40.408923213767785,1114
1471,3.3543826438288797,-47.46662129985048,1422
1472,-25.794297760522447,-51.17360256040352,1772
1473,-6.77542581410078,-47.5470169342711,964
1474,-7.389191002699984,-38.19688649265128,1268
1475,2.327598389045331,-55.99861770674529,555
1476,-25.077271484998786,-64.35585831109663,930
1477,-24.329705248103597,-73.96361030086595,1703
1478,-19.430977586450485,-45.82131915886313,415
1479,-5.076333490102206,-38.96990968647864,799
1480,-2.365266417004319,-54.56865230651904,1613
1481,4.355290242287884,-45.13439886672744,612
1482,-29.65010540022993,-66.26642942619901,1106
1483,-2.5798924038051223,-53.91680523017624,1102
1484,-4.180859525026571,-60.94168328718221,758
1485,-3.567588370214692,-49.00919604395125,1033
1486,-26.396670569072786,-47.23376036737219,383
1487,-14.364972101608895,-35.76713075171503,1580
1488,-29.349205697672858,-40.72717517730936,1539
1489,1.764458004802269,-53.40712456617799,1525
1490,-22.96776325510972,-64.06344002605996,1772
1491,2.24890024420741,-51.412726586519824,1581
1492,-12.088792693818682,-70.64960404450308,1494
1493,-3.1397344279320865,-59.87025408620081,1411
1494,5.242927541600654,-60.88560523818106,1452
1495,-26.799034177079,-68.16561123954347,1076
1496,-11.779784362645623,-38.42600480587407,1520
1497,-6.5853689720454,-59.8003746708637,331
1498,2.103542267420334,-51.55515851680212,1472
1499,-7.781131674022784,-65.93551201611449,1574
1500,2.730053694214095,-54.76721402106873,478
1501,-12.164247064468036,-39.93216533522092,800
1502,-7.480866821514784,-53.750746626565714,860
1503,-17.129633859680062,-38.292902648176174,1459
1504,-24.62129859263424,-53.733751133087125,1043
1505,-7.476117448182891,-41.47464323909562,1382
1506,-16.414737360725336,-52.00970106534363,882
1507,-7.270500046530375,-44.07680699490177,1029
1508,-27.83919590128835,-40.76818907715956,1240
1509,-9.447939789159385,-56.75354387605384,1624
1510,-14.127200908680878,-41.11857752226912,1478
1511,-0.869124645117024,-54.348933426645374,761
1512,-23.17843672716519,-73.27697452127418,991
1513,1.2316759293928676,-50.43644838844162,1528
1514,-24.82455241733922,-44.16030851832394,988
1515,-5.234294250841971,-42.45193332986642,1440
1516,-2.061832222601211,-41.4098851949347,1110
1517,-6.500317845828631,-47.86608814260725,1384
1518,-6.31638707677549,-59.30574632828348,1044
1519,-12.0192805454882,-41.63029143953664,1521
1520,-5.682117450049672,-40.63735437931668,600
1521,-13.386026852877835,-40.70127172511844,1587
1522,2.1432628302217616,-54.234631286801736,1200
1523,-31.94128421963445,-37.9479008549698,1284
1524,-2.527484018774727,-44.048813336457954,1502
1525,-17.405732825868036,-46.38937537201304,1769
1526,-13.436174764525408,-45.59244466242279,1159
1527,-30.020799798700963,-41.78196451605716,1416
1528,-15.775052576934147,-42.68940811516599,1102
1529,-6.024892844664912,-40.94310311847222,1356
1530,-10.19204478564672,-39.34802552333851,882
1531,-13.28210019261316,-38.41169319606941,1223
1532,-0.336557109093321,-50.68869326556593,1701
1533,-3.497779388731449,-57.54752664082592,1714
1534,-5.863167062462196,-43.57615990880388,432
1535,0.6506783118802559,-48.95328204683238,1547
1536,-20.83877982720788,-35.071363075264365,1284
1537,-25.723166144003915,-45.39721592185093,1237
1538,-10.315004408462457,-38.220146065509226,1121
1539,-6.255371797376984,-68.06439734986218,1150
1540,0.7052187629634261,-58.84719692634216,1130
1541,-19.805642254028143,-66.1686347212663,828
1542,-2.080464231600125,-40.82145902158577,1364
1543,-4.882747364570462,-56.86791758118179,1423
1544,-7.100509119981667,-51.41598910519093,1417
1545,-18.92270288828509,-47.97323555458468,1783
1546,-7.579165897649301,-48.401922855703546,1462
1547,-29.2859413873924,-34.46606218767141,1101
1548,-30.562420675342963,-39.03274702454545,1254
1549,-22.157202047801327,-41.17450048379489,1240
1550,-26.73606323452762,-47.56292431419689,510
1551,-32.25084613726523,-36.64572248898769,464
1552,-13.129560611918,-34.37496820739836,895
1553,-10.529950589606996,-43.69999446302904,1479
1554,1.106386021800839,-58.84207233148841,1615
1555,3.0722927012356926,-49.17800932619805,1415
1556,-15.076993794277818,-45.811510481626144,1000
1557,-10.928436887883436,-38.07162655168463,573
1558,-2.7382188165333305,-52.98687165143791,1135
1559,-5.006762781156148,-41.773978491872434,613
1560,-21.796649230060343,-51.93115339916357,849
1561,5.144867791422174,-48.33876153005938,528
1562,-3.966224742642876,-53.61757447071604,415
1563,-10.627810610724993,-38.10981934801035,789
1564,-5.970419997704296,-46.99960885989461,1488
1565,0.2067142153268113,-55.23667193098192,586
1566,0.4089136555538291,-52.16414455933769,1517
1567,-10.210106615728613,-65.04374296975287,622
1568,-2.7372978014881117,-50.921834475294,1388
1569,-9.344993925461331,-46.71133824728781,826
1570,-21.03178305017022,-46.3161188660101,1168
1571,-27.494024185237524,-36.87516327697956,858
1572,-5.838099550796587,-52.24982204948101,495
1573,-8.897990197717627,-42.84419689556857,860
1574,-6.861237303789167,-44.15100495784096,1300
1575,-9.548817857866428,-46.835187528878265,1650
1576,-22.36841915873917,-72.42640874904328,1692
1577,-3.3331427978451518,-46.92143338283287,1425
1578,-1.8545153252712303,-59.7100545321875,1489
1579,-16.340793679357322,-42.79074049346406,1610
1580,-13.31049420373743,-40.382698623328125,1269
1581,-7.765999972415725,-40.74743592412956,1016
1582,-1.520038609222108,-58.17596692993009,1658
1583,-2.424530239690867,-58.37953877848198,1596
1584,-13.511773501174543,-43.50245272672113,1488
1585,-14.681959711991176,-51.48204542623229,1202
1586,-5.085533854638536,-61.57357000696639,1622
1587,-2.074374468391793,-52.03464038697191,821
1588,-32.22899254270289,-49.30329733658186,1637
1589,-27.549331352370015,-41.64316251310008,1287
1590,-8.218749243443574,-38.17874631223439,1069
1591,-24.08198001827273,-52.59402000573329,851
1592,-13.056244214242028,-67.66987312267435,523
1593,-12.143211105832322,-43.47763112258319,896
1594,-2.1839311274435182,-42.72245832805753,1396
1595,-23.96908128157403,-51.86592857156428,1365
1596,-17.080047920482183,-38.43917750711521,1268
1597,-20.934140683563346,-65.49966566897882,1532
1598,-29.794783791030326,-37.80375163328775,1609
1599,-11.952477810660852,-69.23313987825145,1590
1600,-7.68715583271878,-39.80763439811489,1729
1601,-8.65981050601592,-60.61436050330814,1515
1602,-3.5220748794872687,-42.42705708727725,801
1603,-13.403610594636255,-34.65965010997441,366
1604,-33.09074947959791,-36.04825577675656,808
1605,-12.455715013091602,-35.73402502225956,996
1606,2.6284119342480112,-57.8752316726752,1048
1607,0.9744023006783769,-51.13709365478028,1201
1608,-17.73375853355455,-68.13825230313998,1562
1609,1.6976141394702502,-44.76244742694821,1247
1610,-30.39767722376828,-38.68352118898181,1771
1611,-25.53034448371357,-42.6664526164568,1142
1612,-5.742647278431873,-61.85542273913339,947
1613,-3.935115763059468,-34.366609701322915,1107
1614,-10.433119239673683,-42.74591465500959,685
1615,0.4266733109836149,-56.394750641621286,1109
1616,-3.0146379836214146,-46.57258361841137,829
1617,1.41700525265236,-45.97467171569069,1147
1618,-11.650679083365286,-35.73152878327162,784
1619,-3.119069581733057,-46.22979501547368,1127
1620,-15.596833522324404,-40.42703594972061,1514
1621,-22.538796384320342,-39.644568926810166,1737
1622,1.2072911203467616,-44.45011978094962,949
1623,-27.511764022725853,-37.95511680506866,594
1624,-9.639555477294843,-41.051194902096405,805
1625,-26.087825293351774,-40.28403197294264,1003
1626,-15.557938498261638,-45.232559417738216,1006
1627,-7.3128987517584765,-55.68254212042005,1633
1628,3.9654667689527434,-57.34626836436059,1346
1629,-4.14934642563086,-53.44698889313299,1790
1630,-20.98947837765962,-36.65394491275646,1785
1631,-11.31300887885369,-41.57320359485674,889
1632,-27.983946061736617,-65.54589762194584,1781
1633,-12.865829111344553,-38.50572496989459,638
1634,0.8783959477624874,-58.48577103447092,726
1635,-7.6077129340621825,-39.9513033909187,1103
1636,-8.987675423255443,-36.05534000502659,1561
1637,-21.454133653255827,-35.23305389277239,982
1638,-26.35353982760944,-66.99248452532716,1308
1639,-25.95038512213555,-40.19758192152867,1776
1640,-19.978325968197588,-45.07971953055766,1095
1641,-9.39803397511352,-60.68025899726119,1464
1642,-20.417832440949407,-48.79924186808382,1565
1643,-13.04233262308352,-41.19772029032742,1455
1644,-23.984687448041637,-36.82953087397817,1177
1645,-11.908065677359172,-48.91060537113481,1524
1646,-1.8579068811098145,-46.843844632540296,1096
1647,-7.457560350593931,-49.90704469858284,1438
1648,-14.442012662016374,-46.10030905875333,561
1649,-6.368756700840262,-38.13090708573847,1408
1650,-23.035552361003347,-37.05038278724737,1148
1651,-12.346146350673978,-57.66343106786222,1140
1652,-30.22056313801985,-71.59899410073494,1314
1653,-12.847278325372894,-61.97248997663844,1704
1654,-19.563978082783283,-67.26826295941436,374
1655,-15.204869150662295,-49.4605299575862,1766
1656,3.7235622510566095,-55.53120530171557,592
1657,-33.155987023113305,-44.9681826450209,1504
1658,0.7641631286812327,-57.048803426361054,1128
1659,-29.50904197793704,-38.42129226337164,1486
1660,-33.43224542775312,-42.68838776355895,1758
1661,-14.106370922958344,-41.67164492700587,1206
1662,-23.07877042217733,-41.72431155141664,1064
1663,3.1945408100626747,-60.5280786040049,1419
1664,-8.848097431863632,-43.58966056455093,478
1665,-16.587474121981153,-47.84267399440168,1366
1666,-15.75482526505207,-66.21238105413804,1376
1667,-3.589571389642008,-44.985479766757535,877
1668,-15.558611912915076,-52.882323488197365,722
1669,-17.05092285635436,-44.77402856433088,810
1670,-3.0055431367656418,-42.11227332287575,841
1671,-29.40585271036308,-61.68628054214686,888
1672,-24.650564233046367,-34.453684034573484,1793
1673,-5.475494293058649,-57.63689837129315,1630
1674,-21.957246834639623,-47.07620766997629,1719
1675,-3.0832349327748165,-52.43785628171995,454
1676,-12.240994955831356,-48.91994264419462,1363
1677,-30.407677794364407,-48.33400883067243,1345
1678,-13.19157563814788,-65.03052644547301,980
1679,-20.376845041565545,-64.74351766654705,654
1680,-7.376899203049757,-61.16938796940909,1757
1681,-17.0664350712487,-36.43660461002862,905
1682,-13.906528565444557,-58.81990939102684,700
1683,-17.32369287670744,-53.95263625290782,914
1684,2.5007698478060387,-45.17908373240756,1456
1685,-12.11862402538313,-34.901481471028575,820
1686,4.344751511138092,-54.63738089810416,1747
1687,-3.198966748136177,-42.66672683547532,629
1688,-24.941611217337183,-35.807733656615,1151
1689,-8.31674971734557,-49.37762632719863,817
1690,-19.686061671556004,-53.71806677980253,1303
1691,-19.595662818989204,-47.61744745955798,1745
1692,-8.875791017531956,-63.633181133154224,723
1693,-33.37072626419078,-49.99116633269595,1193
1694,-26.891075323595885,-40.02559211003724,1735
1695,-15.251907973376577,-44.07140965077779,1592
1696,-13.34094909103522,-35.091397183975204,1099
1697,-29.46406778579269,-61.894678022497466,749
1698,-3.410360475645705,-59.143774562971466,1688
1699,-3.874625411113517,-47.46412058253534,1495
1700,-11.304089555761683,-38.18462652539748,1268
1701,-32.035969199340144,-42.03798499487069,1760
1702,-22.15188704758257,-41.15773801880584,1607
1703,1.771065894563117,-53.16352523942998,718
1704,-18.55178467486576,-45.326989058151526,1348
1705,-9.074674899276076,-34.662711885362484,908
1706,-17.809134177372865,-53.8066153533513,1154
1707,-7.056694753345738,-68.37223315194387,1424
1708,-33.04541087867645,-67.12559200471607,898
1709,-30.55098176125372,-73.0121972185914,1793
1710,3.0879381295010244,-55.92577280252236,764
1711,-14.273685079300778,-43.77440995774512,1357
1712,-27.59495819598142,-61.6707269693801,1429
1713,-8.013463113923834,-46.27546279043575,867
1714,-25.734198955338844,-45.37702350284802,419
1715,-6.1433923038524565,-47.66233651588835,1356
1716,-11.709737946102036,-47.66808287637303,1534
1717,-2.483969647665443,-61.47610429348674,1311
1718,-5.076333203332389,-46.78108755528461,1682
1719,-17.028462163310206,-36.8921648661742,1508
1720,-13.091389013824063,-34.47772109740998,409
1721,-16.71051770098636,-49.68616753856701,530
1722,-14.08859469104165,-43.85213096860102,577
1723,-12.663076059006348,-35.08274890630614,1523
1724,-2.494233299699049,-45.75190902680684,1756
1725,-11.782550172220729,-35.02960284444405,1715
1726,-14.861740310483386,-41.86791561810841,1770
1727,-4.201804671584437,-47.62637122406564,902
1728,-2.736325162832367,-50.62275470240057,1228
1729,-11.25501380064496,-66.40473579155099,882
1730,-6.842682715650838,-63.95244328467889,1389
1731,-30.0183435018427,-40.3505887165504,1403
1732,-33.57832755697706,-52.18425698724143,1059
1733,-5.295408521974707,-61.90905987831059,1629
1734,-2.35393340245475,-53.64868195742158,770
1735,-11.31172023183822,-68.05681212911568,744
1736,-28.47319317716136,-36.44428827650148,1160
1737,-16.253727378843255,-40.52405217435408,1123
1738,-8.0526634498904,-68.4788179020079,907
1739,-13.762573202983754,-37.84187630313914,1765
1740,-14.127884015456722,-38.17024283265952,1460
1741,-26.018762804683487,-44.76721827381154,1782
1742,-17.00030984440293,-50.59570330596596,869
1743,-14.777070078004872,-60.4552456144053,1672
1744,-25.7963278492076,-40.18593566705646,1056
1745,-17.219551353026635,-49.483107899783846,1509
1746,-25.93301749517985,-69.96047782956948,1293
1747,-27.842606906034188,-67.45899763107657,1606
1748,-19.447251789911743,-46.76674231695742,739
1749,-7.139194986716977,-37.480069033063714,1488
1750,-20.721918551728308,-47.13958327439276,1530
1751,3.443350588867148,-48.49564730696048,1681
1752,-3.635053271925981,-45.98664082728676,425
1753,-8.091511644699462,-39.88320106431726,1404
1754,-32.955086312764095,-50.47909467830841,801
1755,0.2061701398130608,-58.7910178296594,1171
1756,-18.15788080563845,-45.09747627066095,1502
1757,-21.47362570055016,-49.72150113305443,1161
1758,-23.842586692493484,-48.27056196243993,1398
1759,-13.592543849582082,-52.54473084913634,788
1760,-9.651186025250926,-40.13926610893368,1341
1761,-10.525497569813515,-36.953743519159374,928
1762,-25.445900043463677,-45.94731281870054,1420
1763,-26.884067546565195,-51.92717807120096,1551
1764,-9.798205715534976,-40.20765824338578,1681
1765,-6.818015304569421,-66.44313803062428,1441
1766,-6.830159848775079,-51.31302281979227,1412
1767,-29.442793756587925,-39.3191877051363,1434
1768,-6.609975108910096,-62.25560180928687,1700
1769,-33.80210385903426,-53.66711210035507,469
1770,3.1760878686031333,-56.52410621806628,531
1771,-28.66150189975337,-72.42529019211027,1445
1772,-13.159761932854243,-41.495339838217305,1513
1773,-4.994653932610172,-48.67337067585502,740
1774,-4.452636434214208,-60.75951801520489,941
1775,-2.8376295540548,-48.55996237045022,724
1776,-15.46837435623673,-38.27804273278742,774
1777,-20.10587997706647,-39.05376204049159,726
1778,5.235929669725881,-60.99986289601853,1545
1779,-14.446728953324929,-71.6291108105692,339
1780,5.295363836235319,-55.098865131571934,1620
1781,-30.191670864273032,-37.31345657140953,661
1782,-25.094233865529432,-50.88465138991275,1509
1783,-10.625525391512388,-65.40525806257139,1770
1784,-23.54202016512389,-48.17889785287078,1011
1785,-10.770321648093194,-53.86240157946783,1790
1786,-13.293221971549093,-38.61011464234312,530
1787,-26.450635351076293,-49.07100970304733,1571
1788,-19.487088677162163,-70.91033550588952,1694
1789,0.1472785624375925,-53.26563934017401,780
1790,-4.283529917875697,-38.072986535630754,307
1791,-11.187495125897112,-40.63233535998964,1431
1792,-14.305423940449884,-53.67987696682518,1509
1793,-33.64552605900011,-35.870004730787166,1137
1794,-0.8216514286431167,-45.84923678055949,932
1795,-9.202871095421962,-60.11641331511135,672
1796,-31.54094636479616,-49.19543117837626,1717
1797,-30.055817615145244,-34.59832653094624,1699
1798,-6.896119076391134,-62.2104553551382,327
1799,-9.134957270554272,-55.481008776856825,1596
1800,-8.086632950520269,-60.11008948126843,856
1801,-8.658768538224523,-54.35849652723341,1175
1802,-2.869956014308185,-39.43403712626085,1668
1803,-11.670185946362423,-55.05620147176938,1520
1804,-17.950061139257585,-42.08143165098239,706
1805,-1.4442784042566528,-59.0912719684656,1734
1806,-4.40606564616801,-57.304725480230886,691
1807,-20.931665038968703,-41.112664155327934,1354
1808,-28.426556125236345,-39.73079121117483,1089
1809,-7.957333808796564,-61.97824547317583,1307
1810,-13.46279612963035,-41.77590694142204,525
1811,-4.275694383856991,-59.92748516060077,1314
1812,-1.667970275256283,-57.4203787566257,590
1813,-11.366261533675749,-39.04117675487278,1734
1814,-3.068151913729272,-35.36594665731983,1244
1815,-13.479500778663656,-36.4049393294901,675
